,Id,roberta_neg,roberta_neu,roberta_pos,Review,Stars,like,dislike,Label
61,62,0.7909305,0.18205385,0.027015615,"We purchased 2 toilets (Mainstream model - 3472128020) & had them installed. The first toilet is great, but the second toilet is a total bust! Our intention was to purchase two identical products as the exterior packaging, model number, and pricing were exactly the same. We also purchased the items at the same time, on the same day, from the same store. However, upon installation of the second toilet, we found that the two products are NOT identical in quality or physical parts. Although the part numbers were the same, the second toilet had a completely different instruction manual, toilet filler, flap, seat mounting hardware, and bowl mounting hardware. In addition, the second toilet was missing some hardware to mount the seat so our lid/seat remains unstable and wobbles with each use. The tank also had a large, black scratch across the top and we had to file down the edge of the seat as it was so uneven and rugged, it actually nicked us. In conjunction to all of the above mentioned, the second toilet is significantly louder than the first. We are so surprised & disappointed in the inconsistent quality between these two 'identical' products! Returning them is not a feasible option as the toilets have already been installed. American Standard customer service was unable to provide us with any explanation for this occurrence.",1,26,1,Negative
62,63,0.7767675,0.20832166,0.014910834,Toilet was cracked,1,0,1,Negative
63,64,0.17742297,0.28586993,0.5367071,"This toilet is awsome!!! Inexpensive, seat & wax ring and all hardware included. Seat is not all that bad as other reviews may claim, had a couple extra parts that did not belong and bolt caps were missing ( I just used our old ones) no big deal. Over all it is NICE. Flushes perfectly with proper float adjustment.",5,45,10,Positive
64,65,0.003922912,0.047421414,0.94865566,This is a well designed 2 piece unit. Easy to install and the comfort height is a great choice for anyone who may have difficulty sitting. The unit is very quiet and the tank fills quickly. We have replaced our old toilet in the master en suite and will definitely purchase another for the main bathroom.,5,9,0,Positive
65,66,0.0042273332,0.08721674,0.9085559,"My wife and I bought this toilet because we are both tall and it's 16.5 inches high. I installed in about 30 minutes, including removing the old toilet. It was very easy to order and pick up at the Lowes of our choice, with no extra charge for shipping.",5,10,0,Positive
66,67,0.001791405,0.024975173,0.9732334,"We bought this to replace my mother’s old toilet when we redid her bathroom as a gift. Looks great in the room, works well and she likes that it’s taller so it’s easier to sit on.",5,2,0,Positive
67,68,0.0037305737,0.013843979,0.9824255,"I love this toilet. The cost was very reasonable, it assembled easily, and it works great. I like the styling as well. I am impressed by how efficient and quiet this is. It hardly uses any water compared to my older toilet. Everything we throw at at goes down without a hitch.",5,9,0,Positive
68,69,0.0040498553,0.044942115,0.951008,Easy to install. Well packaged. Fits small space perfectly. I have the Kohler Cimarron at my home. Bought this for rental property. Almost as good as Kohler for much less cost.,4,10,0,Positive
69,70,0.002266227,0.013574544,0.98415923,"We have had this item for a couple of months and really like it. Quiet, quick and only 1 flush required! We just purchased 2 more toilets today for the upstairs bathrooms now that we know how much we like it. Love the price and quality.",5,14,1,Positive
70,71,0.00271429,0.021815721,0.97547,"Bought em with contractor installation, prolly over a year ago. Very pleased! They've been an *excellent* value. Yes the seats are weak, but we're still using em.",5,10,0,Positive
71,72,0.09692731,0.31216007,0.59091264,"Ok, so a review on a commode. Truthfully, the team at Lowe's in Lisbon, CT gave me a lot of help with making sure I had all the parts needed, even though it came with major parts, the line feed from the water to the toilet tank had to be changed due to the height difference, good call on the team. I knew I would need one but totally forgot. Installation was a breeze as with any other toilet you would purchase. A couple of things I'm on the edge with, to get a full flush you have to hold the handle, I'm not used to that so this is a curve on my side. It does fill quick, get's all the waste down in one flush. I was concerned about that after reading the prior reviews. I do love the height, yes it makes a difference when you have bad knees. The tank seems a little wobbly even though I did tighten the bolts and recheck the seal, no biggy but still not real happy. Let me say, it does the job, looks great since I updated the entire bathroom myself.",4,7,0,Positive
